Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
4568,CA-2024-102755,2024-06-23,2024-06-27,Standard Class,CS-00392,PR-00072,88.44,1,0.0,18.68,4.92,Medium
4569,CA-2024-102756,2024-06-23,2024-06-26,Second Class,CS-00593,PR-00143,2611.6,4,0.0,886.83,76.25,Medium
4570,CA-2024-102753,2024-06-23,2024-06-27,Second Class,CS-00439,PR-00123,157.22,3,0.1,50.91,7.85,Low
4571,CA-2024-102752,2024-06-23,2024-06-30,Standard Class,CS-00243,PR-00042,263.46,2,0.5,-19.48,6.44,Medium
4572,CA-2024-102751,2024-06-23,2024-06-30,Standard Class,CS-00153,PR-00123,174.69,3,0.0,68.6,7.63,Medium
4573,CA-2024-102754,2024-06-23,2024-06-25,First Class,CS-00255,PR-00107,3126.12,4,0.0,1154.8,86.52,Low
4574,CA-2024-102759,2024-06-24,2024-06-26,First Class,CS-00786,PR-00293,94.02,1,0.0,33.43,9.65,Medium
4575,CA-2024-102760,2024-06-24,2024-06-30,Standard Class,CS-00759,PR-00167,1086.56,7,0.1,313.77,33.24,High
4576,CA-2024-102760,2024-06-24,2024-06-30,Standard Class,CS-00759,PR-00053,113.6,2,0.0,39.36,3.9,High
4577,CA-2024-102760,2024-06-24,2024-06-30,Standard Class,CS-00759,PR-00069,545.85,5,0.0,134.07,10.13,High
4578,CA-2024-102761,2024-06-25,2024-06-29,Standard Class,CS-00380,PR-00007,78.97,1,0.0,17.61,3.44,High
4579,CA-2024-102762,2024-06-26,2024-06-28,First Class,CS-00327,PR-00125,263.99,2,0.1,87.39,15.88,Medium
4580,CA-2024-102763,2024-06-26,2024-06-28,First Class,CS-00131,PR-00160,8.14,1,0.5,-9.52,8.22,Low
4581,CA-2024-102768,2024-06-27,2024-07-01,Standard Class,CS-00302,PR-00153,195.18,1,0.1,35.98,5.32,Critical
4582,CA-2024-102768,2024-06-27,2024-07-01,Standard Class,CS-00302,PR-00039,1759.81,2,0.1,669.47,45.82,Critical
4583,CA-2024-102767,2024-06-27,2024-06-29,First Class,CS-00145,PR-00181,247.36,4,0.0,85.04,13.84,High
4584,CA-2024-102766,2024-06-27,2024-06-30,Second Class,CS-00393,PR-00125,146.66,1,0.0,58.85,7.45,High
4585,CA-2024-102766,2024-06-27,2024-06-30,Second Class,CS-00393,PR-00218,96.46,5,0.3,-7.12,6.23,High
4586,CA-2024-102764,2024-06-27,2024-07-04,Standard Class,CS-00155,PR-00048,130.29,2,0.2,13.69,6.04,High
4587,CA-2024-102765,2024-06-27,2024-06-28,First Class,CS-00297,PR-00084,1640.2,5,0.3,121.24,40.96,Medium
4588,CA-2024-102765,2024-06-27,2024-06-28,First Class,CS-00297,PR-00193,65.46,2,0.0,6.17,8.95,Medium
4589,CA-2024-102764,2024-06-27,2024-07-04,Standard Class,CS-00155,PR-00146,5812.67,6,0.1,1896.24,141.41,High
4590,CA-2024-102765,2024-06-27,2024-06-28,First Class,CS-00297,PR-00105,318.58,2,0.1,88.51,15.55,Medium
4591,CA-2024-102772,2024-06-28,2024-06-30,First Class,CS-00352,PR-00018,116.1,2,0.0,20.7,10.44,Medium
4592,CA-2024-102772,2024-06-28,2024-06-30,First Class,CS-00352,PR-00259,1637.04,4,0.0,565.77,50.43,Medium
4593,CA-2024-102772,2024-06-28,2024-06-30,First Class,CS-00352,PR-00257,143.88,2,0.0,52.73,11.75,Medium
4594,CA-2024-102771,2024-06-28,2024-07-02,Second Class,CS-00651,PR-00152,101.71,1,0.3,11.33,6.98,Medium
4595,CA-2024-102771,2024-06-28,2024-07-02,Second Class,CS-00651,PR-00017,243.41,3,0.1,60.55,8.95,Medium
4596,CA-2024-102770,2024-06-28,2024-07-01,Standard Class,CS-00779,PR-00286,157.02,4,0.3,-2.24,6.5,High
4597,CA-2024-102769,2024-06-28,2024-07-03,Standard Class,CS-00716,PR-00275,4723.12,4,0.0,1824.65,88.67,High
4598,CA-2024-102770,2024-06-28,2024-07-01,Standard Class,CS-00779,PR-00221,916.38,6,0.0,398.31,28.59,High
4599,CA-2024-102769,2024-06-28,2024-07-03,Standard Class,CS-00716,PR-00025,2604.2,3,0.1,866.35,62.11,High
4600,CA-2024-102773,2024-06-29,2024-07-01,First Class,CS-00021,PR-00224,18.36,1,0.0,-1.6,8.54,Critical
4601,CA-2024-102773,2024-06-29,2024-07-01,First Class,CS-00021,PR-00200,1713.63,3,0.0,461.47,44.96,Critical
4602,CA-2024-102774,2024-06-29,2024-07-02,Standard Class,CS-00179,PR-00123,58.23,1,0.0,21.31,4.1,Medium
4603,CA-2024-102774,2024-06-29,2024-07-02,Standard Class,CS-00179,PR-00168,534.6,5,0.0,146.45,10.95,Medium
4604,CA-2024-102774,2024-06-29,2024-07-02,Standard Class,CS-00179,PR-00261,326.2,5,0.0,155.02,6.83,Medium
4605,CA-2024-102775,2024-06-29,2024-07-06,Standard Class,CS-00668,PR-00085,142.09,1,0.0,59.03,5.63,Low
4606,CA-2024-102776,2024-06-29,2024-07-02,Second Class,CS-00057,PR-00259,409.26,1,0.0,144.52,9.53,Critical
4607,CA-2024-102777,2024-06-29,2024-07-06,Standard Class,CS-00446,PR-00290,241.68,4,0.0,102.38,7.46,Medium
4608,CA-2024-102777,2024-06-29,2024-07-06,Standard Class,CS-00446,PR-00088,85.79,1,0.0,18.48,5.02,Medium
4609,CA-2024-102777,2024-06-29,2024-07-06,Standard Class,CS-00446,PR-00033,564.87,1,0.0,163.06,8.63,Medium
4610,CA-2024-102778,2024-06-29,2024-07-03,Standard Class,CS-00703,PR-00002,377.03,3,0.1,139.52,10.95,Critical
4611,CA-2024-102784,2024-06-30,2024-07-03,Second Class,CS-00687,PR-00163,1761.99,3,0.0,706.83,32.01,High
4612,CA-2024-102783,2024-06-30,2024-07-04,Second Class,CS-00747,PR-00120,277.38,1,0.3,-32.61,12.44,Medium
4613,CA-2024-102783,2024-06-30,2024-07-04,Second Class,CS-00747,PR-00279,204.05,5,0.0,56.59,11.06,Medium
4614,CA-2024-102782,2024-06-30,2024-07-07,Standard Class,CS-00433,PR-00289,22.44,3,0.0,5.66,2.86,Critical
4615,CA-2024-102783,2024-06-30,2024-07-04,Second Class,CS-00747,PR-00145,131.19,2,0.5,-29.06,8.91,Medium
4616,CA-2024-102781,2024-06-30,2024-07-02,Second Class,CS-00449,PR-00137,769.31,1,0.0,332.86,20.3,High
4617,CA-2024-102780,2024-06-30,2024-07-07,Standard Class,CS-00217,PR-00034,1206.32,1,0.1,479.91,20.8,High
4618,CA-2024-102779,2024-06-30,2024-07-04,Second Class,CS-00177,PR-00130,331.65,5,0.0,113.98,12.37,Medium
4619,CA-2024-102782,2024-06-30,2024-07-07,Standard Class,CS-00433,PR-00266,451.67,1,0.0,129.13,12.3,Critical
4620,CA-2024-102785,2024-07-01,2024-07-07,Standard Class,CS-00261,PR-00219,686.57,2,0.1,214.52,10.01,Medium
4621,CA-2024-102785,2024-07-01,2024-07-07,Standard Class,CS-00261,PR-00158,123.14,3,0.2,40.19,3.81,Medium
4622,CA-2024-102785,2024-07-01,2024-07-07,Standard Class,CS-00261,PR-00234,354.6,4,0.0,78.85,7.67,Medium
4623,CA-2024-102785,2024-07-01,2024-07-07,Standard Class,CS-00261,PR-00098,614.02,6,0.2,191.17,19.77,Medium
4624,CA-2024-102786,2024-07-01,2024-07-03,Second Class,CS-00336,PR-00280,233.5,4,0.2,41.82,10.32,Medium
4625,CA-2024-102791,2024-07-02,2024-07-09,Standard Class,CS-00165,PR-00265,512.59,1,0.0,157.22,16.61,Medium
4626,CA-2024-102791,2024-07-02,2024-07-09,Standard Class,CS-00165,PR-00089,2166.66,6,0.0,834.73,27.11,Medium
4627,CA-2024-102791,2024-07-02,2024-07-09,Standard Class,CS-00165,PR-00162,271.0,3,0.1,62.5,7.83,Medium
4628,CA-2024-102791,2024-07-02,2024-07-09,Standard Class,CS-00165,PR-00083,256.8,4,0.0,94.3,6.86,Medium
4629,CA-2024-102790,2024-07-02,2024-07-05,Second Class,CS-00263,PR-00117,99.01,1,0.0,28.9,6.76,High
4630,CA-2024-102790,2024-07-02,2024-07-05,Second Class,CS-00263,PR-00121,487.94,1,0.0,103.18,10.49,High
4631,CA-2024-102787,2024-07-02,2024-07-05,Standard Class,CS-00360,PR-00167,172.47,1,0.0,62.44,4.38,Critical
4632,CA-2024-102789,2024-07-02,2024-07-07,Standard Class,CS-00279,PR-00276,265.23,5,0.1,81.01,9.32,High
4633,CA-2024-102788,2024-07-02,2024-07-09,Standard Class,CS-00029,PR-00123,116.46,2,0.0,46.55,4.27,Low
4634,CA-2024-102787,2024-07-02,2024-07-05,Standard Class,CS-00360,PR-00052,726.66,1,0.0,234.33,16.67,Critical
4635,CA-2024-102787,2024-07-02,2024-07-05,Standard Class,CS-00360,PR-00027,250.84,4,0.0,98.86,5.58,Critical
4636,CA-2024-102790,2024-07-02,2024-07-05,Second Class,CS-00263,PR-00036,3271.36,8,0.0,1247.54,46.78,High
4637,CA-2024-102796,2024-07-03,2024-07-06,Standard Class,CS-00392,PR-00161,1281.08,2,0.1,281.23,16.73,Low
4638,CA-2024-102797,2024-07-03,2024-07-07,Standard Class,CS-00721,PR-00078,48.39,1,0.0,20.81,3.28,Medium
4639,CA-2024-102798,2024-07-03,2024-07-04,First Class,CS-00700,PR-00186,148.2,2,0.0,63.8,9.52,Medium
4640,CA-2024-102795,2024-07-03,2024-07-03,Same Day,CS-00246,PR-00005,787.5,2,0.3,-107.96,30.28,Medium
4641,CA-2024-102793,2024-07-03,2024-07-08,Standard Class,CS-00308,PR-00021,376.02,4,0.1,65.04,10.3,Medium
4642,CA-2024-102792,2024-07-03,2024-07-07,Second Class,CS-00027,PR-00163,587.33,1,0.0,227.83,18.45,Medium
4643,CA-2024-102794,2024-07-03,2024-07-10,Standard Class,CS-00437,PR-00294,10.63,1,0.0,2.39,2.71,High
4644,CA-2024-102793,2024-07-03,2024-07-08,Standard Class,CS-00308,PR-00190,1820.28,2,0.0,605.2,46.12,Medium
4645,CA-2024-102799,2024-07-04,2024-07-11,Standard Class,CS-00529,PR-00109,424.12,4,0.0,191.15,9.77,Medium
4646,CA-2024-102799,2024-07-04,2024-07-11,Standard Class,CS-00529,PR-00028,11.38,2,0.0,1.0,2.74,Medium
4647,CA-2024-102799,2024-07-04,2024-07-11,Standard Class,CS-00529,PR-00261,137.0,3,0.3,33.1,5.29,Medium
4648,CA-2024-102800,2024-07-04,2024-07-10,Standard Class,CS-00679,PR-00269,357.48,6,0.0,158.72,6.94,Medium
4649,CA-2024-102801,2024-07-04,2024-07-06,First Class,CS-00261,PR-00082,2553.43,6,0.3,396.36,78.01,Medium
4650,CA-2024-102802,2024-07-04,2024-07-06,First Class,CS-00281,PR-00223,239.72,2,0.0,70.43,14.61,Medium
4651,CA-2024-102804,2024-07-05,2024-07-11,Standard Class,CS-00431,PR-00271,40.7,2,0.0,9.54,3.32,Medium
4652,CA-2024-102805,2024-07-05,2024-07-07,First Class,CS-00497,PR-00037,252.44,2,0.0,103.13,15.55,High
4653,CA-2024-102805,2024-07-05,2024-07-07,First Class,CS-00497,PR-00277,280.52,2,0.0,119.11,10.91,High
4654,CA-2024-102803,2024-07-05,2024-07-05,Same Day,CS-00151,PR-00247,2268.9,3,0.0,489.34,74.69,Medium
4655,CA-2024-102803,2024-07-05,2024-07-05,Same Day,CS-00151,PR-00106,173.12,5,0.5,-108.53,18.45,Medium
4656,CA-2024-102804,2024-07-05,2024-07-11,Standard Class,CS-00431,PR-00227,1723.84,4,0.0,678.0,42.0,Medium
4657,CA-2024-102806,2024-07-06,2024-07-06,Same Day,CS-00443,PR-00003,23.0,1,0.3,-14.1,15.56,Medium
4658,CA-2024-102807,2024-07-06,2024-07-11,Standard Class,CS-00538,PR-00096,14.34,3,0.0,2.0,2.83,High
4659,CA-2024-102808,2024-07-06,2024-07-08,Second Class,CS-00773,PR-00007,497.51,7,0.1,81.53,10.54,Medium
4660,CA-2024-102808,2024-07-06,2024-07-08,Second Class,CS-00773,PR-00245,187.7,3,0.1,49.03,7.12,Medium
4661,CA-2024-102812,2024-07-07,2024-07-13,Standard Class,CS-00215,PR-00093,670.08,2,0.0,309.45,13.89,High
4662,CA-2024-102813,2024-07-07,2024-07-13,Standard Class,CS-00764,PR-00067,70.08,1,0.0,28.38,4.58,Medium
4663,CA-2024-102812,2024-07-07,2024-07-13,Standard Class,CS-00215,PR-00285,231.18,3,0.5,-13.64,4.88,High
4664,CA-2024-102813,2024-07-07,2024-07-13,Standard Class,CS-00764,PR-00166,672.04,4,0.0,224.71,19.25,Medium
4665,CA-2024-102811,2024-07-07,2024-07-09,Second Class,CS-00098,PR-00229,1027.52,4,0.0,216.55,26.97,High
4666,CA-2024-102809,2024-07-07,2024-07-11,Standard Class,CS-00295,PR-00002,558.56,4,0.0,244.37,12.11,Medium
4667,CA-2024-102809,2024-07-07,2024-07-11,Standard Class,CS-00295,PR-00157,1686.93,3,0.1,709.54,24.71,Medium
4668,CA-2024-102810,2024-07-07,2024-07-11,Second Class,CS-00285,PR-00272,17.98,3,0.3,-6.55,5.18,Medium
4669,CA-2024-102814,2024-07-08,2024-07-12,Second Class,CS-00266,PR-00257,215.82,3,0.0,89.26,7.46,High
4670,CA-2024-102815,2024-07-08,2024-07-13,Standard Class,CS-00001,PR-00004,637.98,5,0.3,59.04,9.34,Medium
4671,CA-2024-102816,2024-07-09,2024-07-11,First Class,CS-00708,PR-00053,170.4,3,0.0,54.75,10.14,Medium
4672,CA-2024-102817,2024-07-09,2024-07-10,First Class,CS-00698,PR-00107,3126.12,4,0.0,1195.41,45.91,High
4673,CA-2024-102817,2024-07-09,2024-07-10,First Class,CS-00698,PR-00185,1752.8,4,0.1,557.28,53.6,High
4674,CA-2024-102818,2024-07-09,2024-07-14,Standard Class,CS-00623,PR-00050,1194.33,1,0.0,478.51,33.04,Medium
4675,CA-2024-102822,2024-07-10,2024-07-10,Same Day,CS-00661,PR-00100,8293.2,8,0.0,3852.68,114.76,High
4676,CA-2024-102822,2024-07-10,2024-07-10,Same Day,CS-00661,PR-00076,1140.11,1,0.0,491.43,36.89,High
4677,CA-2024-102821,2024-07-10,2024-07-14,Second Class,CS-00742,PR-00076,6840.66,6,0.0,3032.81,137.11,High
4678,CA-2024-102820,2024-07-10,2024-07-13,Standard Class,CS-00317,PR-00255,1527.34,3,0.1,406.95,36.52,High
4679,CA-2024-102821,2024-07-10,2024-07-14,Second Class,CS-00742,PR-00151,273.15,3,0.0,126.21,7.89,High
4680,CA-2024-102819,2024-07-10,2024-07-11,First Class,CS-00533,PR-00010,790.02,7,0.1,228.04,31.31,Critical
4681,CA-2024-102821,2024-07-10,2024-07-14,Second Class,CS-00742,PR-00269,59.58,1,0.0,21.02,6.59,High
4682,CA-2024-102829,2024-07-11,2024-07-14,Second Class,CS-00724,PR-00137,769.31,1,0.0,332.91,20.25,Medium
4683,CA-2024-102828,2024-07-11,2024-07-15,Standard Class,CS-00537,PR-00098,383.76,3,0.0,173.14,9.08,Low
4684,CA-2024-102828,2024-07-11,2024-07-15,Standard Class,CS-00537,PR-00287,1900.76,2,0.0,671.75,24.39,Low
4685,CA-2024-102828,2024-07-11,2024-07-15,Standard Class,CS-00537,PR-00104,374.37,1,0.0,138.45,12.9,Low
4686,CA-2024-102828,2024-07-11,2024-07-15,Standard Class,CS-00537,PR-00289,7.48,1,0.0,0.26,2.58,Low
4687,CA-2024-102826,2024-07-11,2024-07-17,Standard Class,CS-00268,PR-00055,996.95,2,0.1,272.7,30.15,Medium
4688,CA-2024-102827,2024-07-11,2024-07-18,Standard Class,CS-00528,PR-00211,382.41,5,0.1,127.75,11.31,Medium
4689,CA-2024-102825,2024-07-11,2024-07-13,Second Class,CS-00404,PR-00172,995.06,2,0.1,179.1,27.84,Medium
4690,CA-2024-102823,2024-07-11,2024-07-13,Second Class,CS-00677,PR-00180,205.28,1,0.1,63.26,7.36,Medium
4691,CA-2024-102824,2024-07-11,2024-07-17,Standard Class,CS-00432,PR-00070,593.86,1,0.1,176.71,19.39,High
4692,CA-2024-102826,2024-07-11,2024-07-17,Standard Class,CS-00268,PR-00221,641.47,6,0.3,131.89,20.1,Medium
4693,CA-2024-102825,2024-07-11,2024-07-13,Second Class,CS-00404,PR-00203,77.06,1,0.0,25.18,6.17,Medium
4694,CA-2024-102825,2024-07-11,2024-07-13,Second Class,CS-00404,PR-00037,504.88,4,0.0,219.07,18.29,Medium
4695,CA-2024-102824,2024-07-11,2024-07-17,Standard Class,CS-00432,PR-00214,719.2,2,0.2,139.91,23.99,High
4696,CA-2024-102834,2024-07-12,2024-07-14,Second Class,CS-00027,PR-00202,1093.73,1,0.0,396.56,37.06,Medium
4697,CA-2024-102834,2024-07-12,2024-07-14,Second Class,CS-00027,PR-00097,676.98,1,0.1,138.46,23.57,Medium
4698,CA-2024-102833,2024-07-12,2024-07-19,Standard Class,CS-00693,PR-00117,316.83,4,0.2,52.9,10.53,Medium
4699,CA-2024-102832,2024-07-12,2024-07-15,Standard Class,CS-00485,PR-00076,5700.55,5,0.0,2491.55,150.05,High
4700,CA-2024-102833,2024-07-12,2024-07-19,Standard Class,CS-00693,PR-00103,3003.97,4,0.2,725.29,70.32,Medium
4701,CA-2024-102831,2024-07-12,2024-07-16,Standard Class,CS-00156,PR-00101,65.64,4,0.0,16.97,3.59,Low
4702,CA-2024-102830,2024-07-12,2024-07-16,Standard Class,CS-00795,PR-00256,486.58,5,0.1,120.54,10.44,Medium
4703,CA-2024-102830,2024-07-12,2024-07-16,Standard Class,CS-00795,PR-00090,182.3,2,0.0,41.62,6.0,Medium
4704,CA-2024-102832,2024-07-12,2024-07-15,Standard Class,CS-00485,PR-00107,3516.88,5,0.1,1114.63,46.25,High
4705,CA-2024-102838,2024-07-13,2024-07-14,First Class,CS-00674,PR-00211,254.94,3,0.0,93.78,15.15,High
4706,CA-2024-102840,2024-07-13,2024-07-17,Standard Class,CS-00338,PR-00145,131.19,1,0.0,49.98,5.54,Medium
4707,CA-2024-102840,2024-07-13,2024-07-17,Standard Class,CS-00338,PR-00093,335.04,1,0.0,152.0,9.67,Medium
4708,CA-2024-102839,2024-07-13,2024-07-16,Standard Class,CS-00570,PR-00137,2461.79,4,0.2,736.03,61.16,Medium
4709,CA-2024-102839,2024-07-13,2024-07-16,Standard Class,CS-00570,PR-00279,122.43,3,0.0,35.1,5.49,Medium
4710,CA-2024-102838,2024-07-13,2024-07-14,First Class,CS-00674,PR-00282,633.12,2,0.0,285.32,21.04,High
4711,CA-2024-102838,2024-07-13,2024-07-14,First Class,CS-00674,PR-00245,62.57,1,0.1,9.38,9.34,High
4712,CA-2024-102837,2024-07-13,2024-07-19,Standard Class,CS-00741,PR-00049,95.52,1,0.0,29.05,4.15,Medium
4713,CA-2024-102838,2024-07-13,2024-07-14,First Class,CS-00674,PR-00265,512.59,1,0.0,153.86,19.97,High
4714,CA-2024-102836,2024-07-13,2024-07-18,Standard Class,CS-00327,PR-00035,2221.52,4,0.0,1031.3,58.5,High
4715,CA-2024-102836,2024-07-13,2024-07-18,Standard Class,CS-00327,PR-00229,1155.96,5,0.1,159.08,16.88,High
4716,CA-2024-102835,2024-07-13,2024-07-20,Standard Class,CS-00366,PR-00165,2230.4,5,0.2,599.1,54.85,High
4717,CA-2024-102835,2024-07-13,2024-07-20,Standard Class,CS-00366,PR-00230,3173.7,3,0.0,1172.01,96.93,High
4718,CA-2024-102835,2024-07-13,2024-07-20,Standard Class,CS-00366,PR-00050,1194.33,1,0.0,488.29,23.26,High
4719,CA-2024-102838,2024-07-13,2024-07-14,First Class,CS-00674,PR-00208,454.54,5,0.1,176.03,19.56,High
4720,CA-2024-102847,2024-07-14,2024-07-18,Standard Class,CS-00760,PR-00219,343.29,1,0.1,99.7,12.57,High
4721,CA-2024-102849,2024-07-14,2024-07-18,Second Class,CS-00732,PR-00115,316.87,3,0.1,62.72,10.07,High
4722,CA-2024-102848,2024-07-14,2024-07-18,Second Class,CS-00513,PR-00196,184.91,2,0.2,22.46,8.77,Medium
4723,CA-2024-102848,2024-07-14,2024-07-18,Second Class,CS-00513,PR-00032,292.53,2,0.2,20.93,8.08,Medium
4724,CA-2024-102847,2024-07-14,2024-07-18,Standard Class,CS-00760,PR-00267,1427.8,2,0.1,254.35,33.23,High
4725,CA-2024-102847,2024-07-14,2024-07-18,Standard Class,CS-00760,PR-00059,49.88,1,0.3,6.89,3.12,High
4726,CA-2024-102847,2024-07-14,2024-07-18,Standard Class,CS-00760,PR-00217,799.5,1,0.0,309.98,13.26,High
4727,CA-2024-102846,2024-07-14,2024-07-14,Same Day,CS-00131,PR-00234,88.65,1,0.0,5.32,16.31,Medium
4728,CA-2024-102848,2024-07-14,2024-07-18,Second Class,CS-00513,PR-00234,265.95,3,0.0,55.99,8.9,Medium
4729,CA-2024-102846,2024-07-14,2024-07-14,Same Day,CS-00131,PR-00219,381.43,1,0.0,126.89,23.52,Medium
4730,CA-2024-102845,2024-07-14,2024-07-16,Second Class,CS-00647,PR-00183,651.86,2,0.0,212.59,13.15,Medium
4731,CA-2024-102844,2024-07-14,2024-07-15,First Class,CS-00181,PR-00266,813.01,2,0.1,171.65,20.88,High
4732,CA-2024-102844,2024-07-14,2024-07-15,First Class,CS-00181,PR-00033,1016.77,2,0.1,196.23,34.18,High
4733,CA-2024-102843,2024-07-14,2024-07-20,Standard Class,CS-00145,PR-00214,899.0,2,0.0,330.83,12.87,Medium
4734,CA-2024-102842,2024-07-14,2024-07-17,Standard Class,CS-00720,PR-00064,89.72,1,0.3,18.74,4.16,High
4735,CA-2024-102846,2024-07-14,2024-07-14,Same Day,CS-00131,PR-00164,526.86,1,0.0,121.41,26.29,Medium
4736,CA-2024-102842,2024-07-14,2024-07-17,Standard Class,CS-00720,PR-00180,912.36,4,0.0,344.53,29.19,High
4737,CA-2024-102841,2024-07-14,2024-07-21,Standard Class,CS-00024,PR-00149,60.12,1,0.0,21.18,4.25,Medium
4738,CA-2024-102855,2024-07-15,2024-07-21,Standard Class,CS-00621,PR-00061,253.39,1,0.0,105.36,5.13,Medium
4739,CA-2024-102855,2024-07-15,2024-07-21,Standard Class,CS-00621,PR-00282,949.68,3,0.0,445.99,13.55,Medium
4740,CA-2024-102855,2024-07-15,2024-07-21,Standard Class,CS-00621,PR-00265,512.59,1,0.0,158.92,14.91,Medium
4741,CA-2024-102855,2024-07-15,2024-07-21,Standard Class,CS-00621,PR-00242,101.08,4,0.0,24.08,4.68,Medium
4742,CA-2024-102854,2024-07-15,2024-07-15,Same Day,CS-00135,PR-00070,527.88,1,0.2,109.32,20.8,Medium
4743,CA-2024-102854,2024-07-15,2024-07-15,Same Day,CS-00135,PR-00140,247.08,3,0.0,46.78,19.49,Medium
4744,CA-2024-102852,2024-07-15,2024-07-21,Standard Class,CS-00185,PR-00148,731.04,4,0.2,178.41,20.67,Critical
4745,CA-2024-102851,2024-07-15,2024-07-22,Standard Class,CS-00173,PR-00132,953.43,3,0.0,403.08,16.59,Medium
4746,CA-2024-102851,2024-07-15,2024-07-22,Standard Class,CS-00173,PR-00266,1355.01,3,0.0,407.77,16.52,Medium
4747,CA-2024-102850,2024-07-15,2024-07-19,Standard Class,CS-00582,PR-00044,446.31,2,0.1,150.16,10.73,Medium
4748,CA-2024-102850,2024-07-15,2024-07-19,Standard Class,CS-00582,PR-00220,3604.04,4,0.0,1558.55,71.57,Medium
4749,CA-2024-102853,2024-07-15,2024-07-22,Standard Class,CS-00161,PR-00206,160.54,2,0.0,43.44,5.6,Critical
4750,CA-2024-102856,2024-07-16,2024-07-23,Standard Class,CS-00043,PR-00152,435.9,3,0.0,172.75,12.95,Medium
4751,CA-2024-102857,2024-07-16,2024-07-18,First Class,CS-00165,PR-00127,314.96,5,0.2,82.94,13.47,Critical
4752,CA-2024-102858,2024-07-16,2024-07-19,Standard Class,CS-00068,PR-00083,102.72,2,0.2,21.07,3.83,High
4753,CA-2024-102861,2024-07-17,2024-07-22,Standard Class,CS-00255,PR-00238,904.78,2,0.0,280.36,11.84,High
4754,CA-2024-102862,2024-07-17,2024-07-20,Standard Class,CS-00183,PR-00072,88.44,1,0.0,18.91,4.69,Medium
4755,CA-2024-102861,2024-07-17,2024-07-22,Standard Class,CS-00255,PR-00030,888.79,7,0.0,376.48,17.41,High
4756,CA-2024-102861,2024-07-17,2024-07-22,Standard Class,CS-00255,PR-00076,2280.22,2,0.0,997.01,59.63,High
4757,CA-2024-102859,2024-07-17,2024-07-21,Standard Class,CS-00133,PR-00066,530.56,1,0.3,69.11,10.13,High
4758,CA-2024-102860,2024-07-17,2024-07-18,First Class,CS-00689,PR-00084,421.77,1,0.1,110.55,15.62,Medium
4759,CA-2024-102859,2024-07-17,2024-07-21,Standard Class,CS-00133,PR-00059,71.25,1,0.0,27.67,3.71,High
4760,CA-2024-102859,2024-07-17,2024-07-21,Standard Class,CS-00133,PR-00022,45.08,1,0.3,2.73,3.69,High
4761,CA-2024-102861,2024-07-17,2024-07-22,Standard Class,CS-00255,PR-00188,1589.92,4,0.0,537.02,49.54,High
4762,CA-2024-102863,2024-07-18,2024-07-23,Standard Class,CS-00772,PR-00268,2149.9,2,0.0,996.64,38.5,High
4763,CA-2024-102864,2024-07-18,2024-07-19,First Class,CS-00601,PR-00168,96.23,1,0.1,10.85,9.94,High
4764,CA-2024-102864,2024-07-18,2024-07-19,First Class,CS-00601,PR-00157,624.79,1,0.0,283.52,23.71,High
4765,CA-2024-102865,2024-07-18,2024-07-23,Standard Class,CS-00503,PR-00251,406.55,1,0.0,119.98,14.57,Low
4766,CA-2024-102865,2024-07-18,2024-07-23,Standard Class,CS-00503,PR-00058,87.45,2,0.5,-45.54,3.71,Low
4767,CA-2024-102868,2024-07-19,2024-07-26,Standard Class,CS-00184,PR-00022,45.08,1,0.3,2.89,3.53,Low
4768,CA-2024-102868,2024-07-19,2024-07-26,Standard Class,CS-00184,PR-00016,333.13,1,0.0,100.02,12.05,Low
4769,CA-2024-102867,2024-07-19,2024-07-24,Standard Class,CS-00417,PR-00057,48.04,1,0.0,17.36,3.38,Low
4770,CA-2024-102866,2024-07-19,2024-07-23,Second Class,CS-00593,PR-00003,98.55,3,0.0,27.26,6.67,Low
4771,CA-2024-102867,2024-07-19,2024-07-24,Standard Class,CS-00417,PR-00277,673.25,6,0.2,205.66,16.09,Low
4772,CA-2024-102867,2024-07-19,2024-07-24,Standard Class,CS-00417,PR-00146,3229.26,3,0.0,1306.55,35.2,Low
4773,CA-2024-102867,2024-07-19,2024-07-24,Standard Class,CS-00417,PR-00295,836.8,2,0.0,374.12,23.62,Low
4774,CA-2024-102874,2024-07-20,2024-07-24,Second Class,CS-00517,PR-00097,2707.92,4,0.1,568.77,79.35,Low
4775,CA-2024-102875,2024-07-20,2024-07-23,Second Class,CS-00104,PR-00217,799.5,1,0.0,294.39,28.85,Low
4776,CA-2024-102874,2024-07-20,2024-07-24,Second Class,CS-00517,PR-00103,2628.47,4,0.3,347.24,72.87,Low
4777,CA-2024-102873,2024-07-20,2024-07-27,Standard Class,CS-00285,PR-00294,21.26,2,0.0,7.34,2.86,Critical
4778,CA-2024-102874,2024-07-20,2024-07-24,Second Class,CS-00517,PR-00253,158.69,2,0.1,21.31,8.4,Low
4779,CA-2024-102871,2024-07-20,2024-07-25,Standard Class,CS-00530,PR-00076,912.09,1,0.2,278.58,21.72,High
4780,CA-2024-102871,2024-07-20,2024-07-25,Standard Class,CS-00530,PR-00258,2960.01,3,0.0,1028.1,84.12,High
4781,CA-2024-102870,2024-07-20,2024-07-23,Standard Class,CS-00087,PR-00144,6.0,1,0.0,0.06,2.67,Medium
